question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Rede Social,Médio,26.543526867986657,4021,0.00156819,AC,0.38306709599999067,30,0,0,0,0,30
Capital,Médio,180.2268509590067,21248,0.00828672,AC,0.053718483000011474,39,0,0,0,0,39
Cifra da Nlogônia,Médio,58.98108856499312,7671,0.00299169,AC,0.05056091199998036,20,0,0,0,0,20
Entrevistas de emprego,Médio,41.44081197699416,7023,0.00273897,TLE,3.0,23,0,0,6,0,29
Gangorra,Fácil,8.516616014996544,2105,0.00082095,AC,0.09117805900001485,50,0,0,0,0,50
Bondinho,Fácil,8.359598157985602,1725,0.00067275,AC,0.050643124000004036,26,0,0,0,0,26
Postes,Fácil,6.430312687996775,1695,0.00066105,AC,0.05168431100000248,25,0,0,0,0,25
Pares de números,Médio,37.95880923498771,4513,0.00176007,AC,0.06642062800000303,31,0,0,0,0,31
Língua do P,Fácil,63.331788598996354,8099,0.00315861,AC,0.05016529499999933,22,0,0,0,0,22
Pirâmide_2018,Médio,75.05384306999622,9616,0.00375024,AC,0.09670871199998032,35,0,0,0,0,35
Distância entre amigos,Difícil,64.05249969399301,8177,0.00318903,AC,0.44922138399999767,30,0,0,0,0,30
Times_2016,Médio,101.82609548800974,12278,0.00478842,AC,0.8421153829999923,32,0,0,0,0,32
Jogo de par ou ímpar,Fácil,9.47596951999003,2156,0.00084084,AC,0.037202046999993854,16,0,0,0,0,16
Dona Minhoca_2021,Difícil,383.9939604749961,44607,0.01739673,AC,0.2400998550001531,29,0,0,0,0,29
Jogo de Pratos,Difícil,613.2895446389739,67581,0.02635659,NO CODE,0.0,0,0,0,0,0,73
Cadeado,Fácil,22.62923104097717,4325,0.00168675,AC,0.06652846700001191,33,0,0,0,0,33
Baldes,Difícil,127.490173846978,18107,0.00706173,TLE,3.0,29,0,0,4,0,33
Bits,Difícil,41.27322299600928,6649,0.00259311,AC,0.09357713400001444,34,0,0,0,0,34
Código_2017,Difícil,137.49668051899062,15592,0.00608088,AC,0.17980549600000018,27,0,0,0,0,27
Robô_2013,Médio,181.41599966201463,18976,0.00740064,AC,0.048882164992392,30,0,0,0,0,30
Carrinho,Médio,62.8727479109948,7572,0.00295308,AC,0.1386289619999843,26,0,0,0,0,26
Basquete de robôs,Fácil,19.554218639998,2876,0.00112164,AC,0.048040998999994144,30,0,0,0,0,30
Fast-Food,Difícil,889.101942096022,67378,0.02627742,NO CODE,0.0,0,0,0,0,0,62
Gincana,Médio,20.925502350000897,3150,0.0012285,AC,0.12357457900000668,102,0,0,0,0,102
Dona Minhoca,Difícil,281.6653821990185,29850,0.0116415,RE,0.34889974600000073,0,0,29,0,0,29
Metrônibus,Difícil,99.23452047398314,12614,0.00491946,WA,1.3422208719999844,80,2,0,0,0,82
Costa,Médio,40.373375787981786,5006,0.00195234,AC,0.2845615909999992,20,0,0,0,0,20
Escalonamento ótimo,Médio,90.77933319300064,10156,0.00396084,AC,0.6792111910000074,32,0,0,0,0,32
Arranha-céu,Difícil,16.39427388701006,3173,0.00123747,AC,0.6778125049999915,20,0,0,0,0,20
Tomadas,Fácil,56.54358838198823,6667,0.00260013,AC,0.04536951500000441,22,0,0,0,0,22
Bomba,Médio,75.43570507201366,9582,0.00373698,AC,0.046867628000001105,20,0,0,0,0,20
Zero para cancelar,Médio,13.367715019994648,2668,0.00104052,AC,0.03880846199999155,5,0,0,0,0,5
Troca,Médio,29.650962903018808,5086,0.00198354,AC,0.2975858780000067,28,0,0,0,0,28
Colorindo,Médio,38.90206475800369,5602,0.00218478,AC,0.21293435999999133,103,0,0,0,0,103
Corrida_2013,Fácil,14.626664342009462,2550,0.0009945,AC,0.07365105099998459,30,0,0,0,0,30
Sanduíche_2016,Difícil,194.6449507700163,21164,0.00825396,TLE,15.0,58,0,0,21,0,79
Matriz super-legal,Difícil,307.0687606809952,34136,0.01331304,WA,1.335484063999985,22,3,0,0,0,25
Corrida_2012,Fácil,16.209815635025734,2441,0.00095199,AC,0.050908524999982774,30,0,0,0,0,30
Selos,Médio,22.622495203017024,3394,0.00132366,AC,0.10340994699998873,203,0,0,0,0,203
Banco,Médio,34.91841290399316,4794,0.00186966,AC,0.11370206800000915,60,0,0,0,0,60
Tapetes,Médio,20.11495009300416,3402,0.00132678,AC,0.09398036899997919,54,0,0,0,0,54
Guerra por território,Fácil,16.61206991301151,2881,0.00112359,AC,0.19867680400000154,30,0,0,0,0,30
