question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Cápsulas,Médio,10.276904155994998,1551,0.00030915,AC,0.30443355600004907,27,0,0,0,0,27
Pesos,Fácil,1.1507570590183605,1641,0.0003168,WA,0.08219842400001198,15,9,0,0,0,24
Brigadeiros,Difícil,2.989279125002213,2326,0.0005774999999999,WA,0.18005849399997942,32,35,0,0,0,67
Dengue,Médio,2.211155160010094,1908,0.00045945,WA,0.2313103500000011,0,10,0,0,0,10
Casamento de inteiros,Fácil,1.7701027939911,1543,0.00036105,AC,0.04651502800004437,20,0,0,0,0,20
O Fugitivo,Fácil,1.3981466359982733,1863,0.0003752999999999,RE,0.5870384960000479,24,0,8,0,0,32
Rede Social,Médio,0.9673838699818588,1405,0.0002660999999999,AC,0.4036324539999896,30,0,0,0,0,30
Capital,Médio,1.186607802985236,1531,0.0002895,WA,0.07084599399996705,28,11,0,0,0,39
Cifra da Nlogônia,Médio,9.865956766996533,1687,0.000393,WA,0.04676651699998047,14,6,0,0,0,20
Entrevistas de emprego,Médio,1.6217427509836853,2216,0.0004525499999999,TLE,3.0242346400000315,21,0,0,8,0,29
Gangorra,Fácil,1.0792412069858983,1393,0.000249,AC,0.07747520199995961,50,0,0,0,0,50
Bondinho,Fácil,0.7876202400075272,1154,0.0001996499999999,AC,0.042619186000024456,26,0,0,0,0,26
Postes,Fácil,1.0944402880268171,1393,0.00026385,AC,0.06478096699999014,25,0,0,0,0,25
Pares de números,Médio,1.4633773720124736,1403,0.0003072,AC,0.06095276600001398,31,0,0,0,0,31
Língua do P,Fácil,0.9727311499882488,1273,0.0002404499999999,WA,0.04700001999998449,7,15,0,0,0,22
Pirâmide_2018,Médio,1.2343748020066414,1396,0.00028545,WA,0.28154304999998203,1,34,0,0,0,35
Distância entre amigos,Difícil,1.753575451992219,1594,0.0003565499999999,WA,0.4837512009999614,1,29,0,0,0,30
Times_2016,Médio,1.8178530449804384,1810,0.00041055,AC,0.8163122839999915,32,0,0,0,0,32
Jogo de par ou ímpar,Fácil,0.9317908940138296,1358,0.000246,AC,0.039224345999969046,16,0,0,0,0,16
Dona Minhoca_2021,Difícil,2.9263328399974853,1879,0.00052755,WA,0.3093769779952708,0,21,8,0,0,29
Jogo de Pratos,Difícil,3.2400821330084,2836,0.0006999,WA,1.6718854669999814,1,72,0,0,0,73
Cadeado,Fácil,1.015943297999911,1800,0.0003226499999999,AC,0.05705965399999968,33,0,0,0,0,33
Baldes,Difícil,3.56074552499922,2132,0.0006537,WA,1.431131061999963,4,29,0,0,0,33
Bits,Difícil,1.2782195130130276,1354,0.0002858999999999,WA,0.0666791040000021,9,25,0,0,0,34
Código_2017,Difícil,1.161823150003329,1637,0.00031125,TLE,3.0,13,1,0,13,0,27
Robô_2013,Médio,2.22103217500262,1700,0.0004003499999999,AC,0.0534843420027755,30,0,0,0,0,30
Carrinho,Médio,1.5329339809832163,1570,0.000348,WA,0.1750309490000177,0,26,0,0,0,26
Basquete de robôs,Fácil,2.3000208890007343,1309,0.0002251499999999,WA,0.05134833599998956,27,3,0,0,0,30
Fast-Food,Difícil,5.146716465998907,1946,0.0003648,WA,1.3197136139999657,2,60,0,0,0,62
Gincana,Médio,9.61596458798158,1550,0.00033555,AC,0.14388036600001897,102,0,0,0,0,102
Dona Minhoca,Difícil,2.434945343004074,1767,0.0004779,RE,0.3605303130000266,0,0,29,0,0,29
Metrônibus,Difícil,2.717431129014585,2301,0.0005966999999999,WA,1.288166179999962,11,71,0,0,0,82
Costa,Médio,1.3989880699955393,1465,0.0003048,AC,0.2297869220000166,20,0,0,0,0,20
Escalonamento ótimo,Médio,1.6085769560013432,1716,0.0003825,AC,0.5797132390000002,32,0,0,0,0,32
Arranha-céu,Difícil,1.5208712389867287,1649,0.0003639,TLE,3.0,7,0,0,13,0,20
Tomadas,Fácil,1.130714391998481,1264,0.0002179499999999,AC,0.049979849999999715,22,0,0,0,0,22
Bomba,Médio,2.04029964201618,2015,0.0004606499999999,WA,0.05211029600002348,4,16,0,0,0,20
Zero para cancelar,Médio,2.9200181609776337,1447,0.0002625,AC,0.037177342000006774,5,0,0,0,0,5
Troca,Médio,1.696251493995078,1977,0.0004149,AC,0.29132390500001293,28,0,0,0,0,28
Colorindo,Médio,2.9069937120075338,1908,0.0004432499999999,AC,0.3564195399999903,103,0,0,0,0,103
Corrida_2013,Fácil,0.5966975379851647,1277,0.0001928999999999,WA,0.049579043000051115,0,30,0,0,0,30
Sanduíche_2016,Difícil,2.126292038999964,1707,0.0004144499999999,WA,15.0,43,21,0,15,0,79
Matriz super-legal,Difícil,1.7862079810001887,1603,0.0003628499999999,TLE,3.0,3,4,0,18,0,25
Corrida_2012,Fácil,0.9916224250046072,1290,0.0002110499999999,AC,0.05238234600000169,30,0,0,0,0,30
Selos,Médio,0.914170085976366,1312,0.00023595,AC,0.1145708419999778,203,0,0,0,0,203
Banco,Médio,1.522983276983723,1618,0.0003367499999999,AC,0.10771708099997568,60,0,0,0,0,60
Tapetes,Médio,1.1825182370084804,1508,0.0002856,WA,0.08968541899997717,0,54,0,0,0,54
Guerra por território,Fácil,1.1175021899980493,1392,0.00025425,AC,0.1940180700000269,30,0,0,0,0,30
